Data, Produzida, Consumida Rede, Autoconsumida, Excedente, Autoconsumida Vazio, Autoconsumida Ponta, Autoconsumida Cheia, Autoconsumida S. Vazio, Excedente, Produzida, Autoconsumida, Específica, CO2 Evitado, 
2021-11-10 01:00, 0, 291, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 02:00, 0, 268, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 03:00, 0, 248.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 04:00, 0, 246.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 05:00, 0, 243.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 06:00, 0, 245.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 07:00, 0, 274.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 08:00, 2.75, 304.5, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-10 09:00, 30.5, 348.5, 30.5, 0, 0, 0, 0, 0, , 0, 0, 0.07, 0.01, 
2021-11-10 10:00, 95.25, 341.5, 95.25, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.04, 
2021-11-10 11:00, 162.25, 309, 162.25, 0, 0, 0, 0, 0, , 0, 0, 0.38, 0.08, 
2021-11-10 12:00, 204.25, 264.25, 204.25, 0, 0, 0, 0, 0, , 0, 0, 0.48, 0.1, 
2021-11-10 13:00, 224.5, 241.75, 224.5, 0, 0, 0, 0, 0, , 0, 0, 0.53, 0.11, 
2021-11-10 14:00, 215.25, 259, 215.25, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-10 15:00, 171.5, 305, 171.5, 0, 0, 0, 0, 0, , 0, 0, 0.41, 0.08, 
2021-11-10 16:00, 104.75, 383.25, 104.75, 0, 0, 0, 0, 0, , 0, 0, 0.25, 0.05, 
2021-11-10 17:00, 38.25, 437.5, 38.25, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-11-10 18:00, 3.75, 439, 3.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-10 19:00, 0, 416.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 20:00, 0, 384, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 21:00, 0, 364, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 22:00, 0, 358.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-10 23:00, 0, 344, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 00:00, 0, 342, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 01:00, 0, 333.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 02:00, 0, 305.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 03:00, 0, 285, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 04:00, 0, 278, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 05:00, 0, 277.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 06:00, 0, 280.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 07:00, 0, 302, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 08:00, 2, 352, 2, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-11-11 09:00, 25.75, 382, 25.75, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-11-11 10:00, 49.5, 426.5, 49.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.02, 
2021-11-11 11:00, 85.25, 407.25, 85.25, 0, 0, 0, 0, 0, , 0, 0, 0.2, 0.04, 
2021-11-11 12:00, 109.25, 367, 109.25, 0, 0, 0, 0, 0, , 0, 0, 0.26, 0.05, 
2021-11-11 13:00, 216.5, 273, 216.5, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-11 14:00, 212.5, 263.5, 212.5, 0, 0, 0, 0, 0, , 0, 0, 0.5, 0.1, 
2021-11-11 15:00, 168.25, 311.25, 168.25, 0, 0, 0, 0, 0, , 0, 0, 0.4, 0.08, 
2021-11-11 16:00, 102.75, 383, 102.75, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.05, 
2021-11-11 17:00, 38.75, 406.5, 38.75, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-11-11 18:00, 3.75, 428, 3.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-11 19:00, 0, 416.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 20:00, 0, 379, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 21:00, 0, 370.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 22:00, 0, 367.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-11 23:00, 0, 334.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 00:00, 0, 333.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 01:00, 0, 319.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 02:00, 0, 287.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 03:00, 0, 283.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 04:00, 0, 281.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 05:00, 0, 299.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 06:00, 0, 301.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 07:00, 0, 318, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 08:00, 2.75, 354.5, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-12 09:00, 29, 350.75, 29, 0, 0, 0, 0, 0, , 0, 0, 0.07, 0.01, 
2021-11-12 10:00, 89, 315, 89, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.04, 
2021-11-12 11:00, 155, 260.75, 155, 0, 0, 0, 0, 0, , 0, 0, 0.37, 0.07, 
2021-11-12 12:00, 197, 230.5, 197, 0, 0, 0, 0, 0, , 0, 0, 0.47, 0.09, 
2021-11-12 13:00, 215, 201.25, 215, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-12 14:00, 207.25, 215.75, 207.25, 0, 0, 0, 0, 0, , 0, 0, 0.49, 0.1, 
2021-11-12 15:00, 163.75, 274.5, 163.75, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-11-12 16:00, 100.25, 343.5, 100.25, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.05, 
2021-11-12 17:00, 37.25, 386.5, 37.25, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-11-12 18:00, 3.75, 389, 3.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-12 19:00, 0, 353.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 20:00, 0, 319.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 21:00, 0, 298, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 22:00, 0, 281.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-12 23:00, 0, 281, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 00:00, 0, 282.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 01:00, 0, 271, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 02:00, 0, 249.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 03:00, 0, 233.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 04:00, 0, 226.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 05:00, 0, 221.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 06:00, 0, 227, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 07:00, 0, 225, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 08:00, 2.25, 234.75, 2.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-13 09:00, 27, 213.5, 27, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-11-13 10:00, 88.75, 147.25, 88.75, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.04, 
2021-11-13 11:00, 158, 90.75, 158, 0, 0, 0, 0, 0, , 0, 0, 0.37, 0.07, 
2021-11-13 12:00, 196.5, 57.5, 196.5, 0, 0, 0, 0, 0, , 0, 0, 0.46, 0.09, 
2021-11-13 13:00, 217, 25, 217, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-13 14:00, 209, 39.75, 209, 0, 0, 0, 0, 0, , 0, 0, 0.49, 0.1, 
2021-11-13 15:00, 161, 92.25, 161, 0, 0, 0, 0, 0, , 0, 0, 0.38, 0.08, 
2021-11-13 16:00, 93.5, 159.25, 93.5, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.04, 
2021-11-13 17:00, 34.25, 213.5, 34.25, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-11-13 18:00, 3.5, 241, 3.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-13 19:00, 0, 245, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 20:00, 0, 225.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 21:00, 0, 225.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 22:00, 0, 223.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-13 23:00, 0, 230.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 00:00, 0, 232.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 01:00, 0, 228.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 02:00, 0, 233.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 03:00, 0, 228.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 04:00, 0, 222, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 05:00, 0, 219.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 06:00, 0, 226, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 07:00, 0, 230.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 08:00, 2.25, 227, 2.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-14 09:00, 25.75, 202.5, 25.75, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-11-14 10:00, 88.25, 131.5, 88.25, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.04, 
2021-11-14 11:00, 155.5, 74, 155.5, 0, 0, 0, 0, 0, , 0, 0, 0.37, 0.07, 
2021-11-14 12:00, 198, 33.25, 198, 0, 0, 0, 0, 0, , 0, 0, 0.47, 0.09, 
2021-11-14 13:00, 218.75, 10.25, 218.75, 0, 0, 0, 0, 0, , 0, 0, 0.52, 0.1, 
2021-11-14 14:00, 211, 26, 211, 0, 0, 0, 0, 0, , 0, 0, 0.5, 0.1, 
2021-11-14 15:00, 166, 81.75, 166, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-11-14 16:00, 100.5, 148.75, 100.5, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.05, 
2021-11-14 17:00, 36.5, 204, 36.5, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.02, 
2021-11-14 18:00, 3, 237.75, 3, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-14 19:00, 0, 231, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 20:00, 0, 216.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 21:00, 0, 219.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 22:00, 0, 227.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-14 23:00, 0, 235.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 00:00, 0, 229.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 01:00, 0, 230.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 02:00, 0, 231.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 03:00, 0, 231.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 04:00, 0, 219, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 05:00, 0, 217, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 06:00, 0, 222.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 07:00, 0, 252.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 08:00, 2.25, 294.5, 2.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-15 09:00, 26.5, 329.5, 26.5, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-11-15 10:00, 88.25, 351, 88.25, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.04, 
2021-11-15 11:00, 155.5, 308.75, 155.5, 0, 0, 0, 0, 0, , 0, 0, 0.37, 0.07, 
2021-11-15 12:00, 197, 263.5, 197, 0, 0, 0, 0, 0, , 0, 0, 0.47, 0.09, 
2021-11-15 13:00, 214.5, 256, 214.5, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-15 14:00, 210, 251.5, 210, 0, 0, 0, 0, 0, , 0, 0, 0.5, 0.1, 
2021-11-15 15:00, 164.5, 290.5, 164.5, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-11-15 16:00, 98.5, 336, 98.5, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.05, 
2021-11-15 17:00, 35, 399.25, 35, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-11-15 18:00, 2.75, 415.75, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-15 19:00, 0, 398.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 20:00, 0, 344.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 21:00, 0, 322.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 22:00, 0, 310.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-15 23:00, 0, 287.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 00:00, 0, 292, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 01:00, 0, 279.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 02:00, 0, 252, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 03:00, 0, 235.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 04:00, 0, 235.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 05:00, 0, 240.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 06:00, 0, 243.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 07:00, 0, 261.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 08:00, 2.25, 304.5, 2.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-16 09:00, 24.5, 356.75, 24.5, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0.01, 
2021-11-16 10:00, 88, 384.25, 88, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.04, 
2021-11-16 11:00, 153.25, 340, 153.25, 0, 0, 0, 0, 0, , 0, 0, 0.36, 0.07, 
2021-11-16 12:00, 181, 335.25, 181, 0, 0, 0, 0, 0, , 0, 0, 0.43, 0.09, 
2021-11-16 13:00, 216.5, 286, 216.5, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-16 14:00, 209.5, 291.25, 209.5, 0, 0, 0, 0, 0, , 0, 0, 0.5, 0.1, 
2021-11-16 15:00, 163.25, 336.5, 163.25, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-11-16 16:00, 96.25, 399.5, 96.25, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.05, 
2021-11-16 17:00, 33.75, 456.5, 33.75, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-11-16 18:00, 2.5, 469.5, 2.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-16 19:00, 0, 429.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 20:00, 0, 392.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 21:00, 0, 360.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 22:00, 0, 341.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-16 23:00, 0, 331.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 00:00, 0, 348.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 01:00, 0, 333.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 02:00, 0, 302, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 03:00, 0, 286.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 04:00, 0, 280, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 05:00, 0, 282.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 06:00, 0, 281.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 07:00, 0, 307.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 08:00, 3.75, 345.5, 3.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-17 09:00, 34.75, 385, 34.75, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-11-17 10:00, 93.5, 377.25, 93.5, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.04, 
2021-11-17 11:00, 159.25, 316.75, 159.25, 0, 0, 0, 0, 0, , 0, 0, 0.38, 0.07, 
2021-11-17 12:00, 199, 299, 199, 0, 0, 0, 0, 0, , 0, 0, 0.47, 0.09, 
2021-11-17 13:00, 194.25, 290.5, 194.25, 0, 0, 0, 0, 0, , 0, 0, 0.46, 0.09, 
2021-11-17 14:00, 208.75, 268, 208.75, 0, 0, 0, 0, 0, , 0, 0, 0.49, 0.1, 
2021-11-17 15:00, 163, 323.75, 163, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.08, 
2021-11-17 16:00, 97, 396, 97, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.05, 
2021-11-17 17:00, 33.75, 439.5, 33.75, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-11-17 18:00, 2.25, 440, 2.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-17 19:00, 0, 415.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 20:00, 0, 386.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 21:00, 0, 365.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 22:00, 0, 365.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-17 23:00, 0, 335, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 00:00, 0, 336, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 01:00, 0, 319.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 02:00, 0, 293.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 03:00, 0, 284.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 04:00, 0, 283.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 05:00, 0, 279.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 06:00, 0, 284, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 07:00, 0, 311.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 08:00, 1.75, 357.25, 1.75, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-11-18 09:00, 22.25, 407, 22.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-11-18 10:00, 81.25, 403, 81.25, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.04, 
2021-11-18 11:00, 149.5, 360.25, 149.5, 0, 0, 0, 0, 0, , 0, 0, 0.35, 0.07, 
2021-11-18 12:00, 195.25, 257.25, 195.25, 0, 0, 0, 0, 0, , 0, 0, 0.46, 0.09, 
2021-11-18 13:00, 215, 236, 215, 0, 0, 0, 0, 0, , 0, 0, 0.51, 0.1, 
2021-11-18 14:00, 205.5, 241.25, 205.5, 0, 0, 0, 0, 0, , 0, 0, 0.49, 0.1, 
2021-11-18 15:00, 159, 290.25, 159, 0, 0, 0, 0, 0, , 0, 0, 0.38, 0.07, 
2021-11-18 16:00, 93.25, 413.5, 93.25, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.04, 
2021-11-18 17:00, 32, 462, 32, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.02, 
2021-11-18 18:00, 2.5, 465.75, 2.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-18 19:00, 0, 432.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 20:00, 0, 398, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 21:00, 0, 373, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 22:00, 0, 364, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-18 23:00, 0, 343, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 00:00, 0, 350.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 01:00, 0, 340, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 02:00, 0, 304.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 03:00, 0, 287, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 04:00, 0, 285, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 05:00, 0, 279.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 06:00, 0, 280.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 07:00, 0, 305, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 08:00, 1.75, 356, 1.75, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-11-19 09:00, 22.5, 402.25, 22.5, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-11-19 10:00, 73, 380.75, 73, 0, 0, 0, 0, 0, , 0, 0, 0.17, 0.03, 
2021-11-19 11:00, 138.5, 359.75, 138.5, 0, 0, 0, 0, 0, , 0, 0, 0.33, 0.07, 
2021-11-19 12:00, 172.75, 337.25, 172.75, 0, 0, 0, 0, 0, , 0, 0, 0.41, 0.08, 
2021-11-19 13:00, 210.5, 301.75, 210.5, 0, 0, 0, 0, 0, , 0, 0, 0.5, 0.1, 
2021-11-19 14:00, 195.25, 291.25, 195.25, 0, 0, 0, 0, 0, , 0, 0, 0.46, 0.09, 
2021-11-19 15:00, 150.75, 319.25, 150.75, 0, 0, 0, 0, 0, , 0, 0, 0.36, 0.07, 
2021-11-19 16:00, 68, 387.75, 68, 0, 0, 0, 0, 0, , 0, 0, 0.16, 0.03, 
2021-11-19 17:00, 19.25, 420.25, 19.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-11-19 18:00, 1.25, 416.75, 1.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-11-19 19:00, 0, 380, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 20:00, 0, 337.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 21:00, 0, 317, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 22:00, 0, 311.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-19 23:00, 0, 286.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 00:00, 0, 287, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 01:00, 0, 277.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 02:00, 0, 243.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 03:00, 0, 234.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 04:00, 0, 224.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 05:00, 0, 230.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 06:00, 0, 228.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 07:00, 0, 226.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 08:00, 1.25, 239.75, 1.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-11-20 09:00, 11.5, 226.75, 11.5, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0.01, 
2021-11-20 10:00, 50, 176.75, 50, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.02, 
2021-11-20 11:00, 57, 186.25, 57, 0, 0, 0, 0, 0, , 0, 0, 0.13, 0.03, 
2021-11-20 12:00, 51.75, 192.25, 51.75, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.02, 
2021-11-20 13:00, 73.25, 165.5, 73.25, 0, 0, 0, 0, 0, , 0, 0, 0.17, 0.03, 
2021-11-20 14:00, 110.5, 122.5, 110.5, 0, 0, 0, 0, 0, , 0, 0, 0.26, 0.05, 
2021-11-20 15:00, 80, 164.75, 80, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.04, 
2021-11-20 16:00, 20.5, 230.75, 20.5, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0.01, 
2021-11-20 17:00, 5.25, 240.25, 5.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-11-20 18:00, 0.25, 238.5, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-11-20 19:00, 0, 235.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-11-20 20:00, 0, 217.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
