Data, Produzida, Consumida Rede, Autoconsumida, Excedente, Autoconsumida Vazio, Autoconsumida Ponta, Autoconsumida Cheia, Autoconsumida S. Vazio, Excedente, Produzida, Autoconsumida, Específica, CO2 Evitado, 
2021-02-01 01:00, 0, 15, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 02:00, 0, 14.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 03:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 04:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 05:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 06:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 07:00, 0, 21.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 08:00, 0, 44.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 09:00, 2.75, 47.75, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-01 10:00, 7.25, 50.75, 7.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0, 
2021-02-01 11:00, 16.25, 47, 16.25, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.01, 
2021-02-01 12:00, 30.75, 33.5, 30.75, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.01, 
2021-02-01 13:00, 24.75, 39.75, 24.75, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.01, 
2021-02-01 14:00, 31.75, 33, 31.75, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.01, 
2021-02-01 15:00, 20, 44.75, 20, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.01, 
2021-02-01 16:00, 12, 52.75, 12, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.01, 
2021-02-01 17:00, 7.25, 57.25, 7.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0, 
2021-02-01 18:00, 1.5, 62, 1.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-02-01 19:00, 0, 40, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 20:00, 0, 30.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 21:00, 0, 28.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 22:00, 0, 27.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-01 23:00, 0, 23.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 00:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 01:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 02:00, 0, 15.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 03:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 04:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 05:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 06:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 07:00, 0, 24.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 08:00, 0.25, 43.25, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-02-02 09:00, 3.75, 42, 3.75, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0, 
2021-02-02 10:00, 13.75, 42, 13.75, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.01, 
2021-02-02 11:00, 30.5, 31, 30.5, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.01, 
2021-02-02 12:00, 37.75, 24.25, 37.75, 0, 0, 0, 0, 0, , 0, 0, 0.28, 0.02, 
2021-02-02 13:00, 35, 26, 35, 0, 0, 0, 0, 0, , 0, 0, 0.26, 0.02, 
2021-02-02 14:00, 30, 31.25, 30, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.01, 
2021-02-02 15:00, 28.75, 29, 28.75, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.01, 
2021-02-02 16:00, 12.5, 44.5, 12.5, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.01, 
2021-02-02 17:00, 7.75, 48.5, 7.75, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0, 
2021-02-02 18:00, 1.75, 53.5, 1.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-02-02 19:00, 0, 33.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 20:00, 0, 29, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 21:00, 0, 30.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 22:00, 0, 27, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-02 23:00, 0, 22, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 00:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 01:00, 0, 16.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 02:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 03:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 04:00, 0, 15.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 05:00, 0, 14.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 06:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 07:00, 0, 24.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 08:00, 0, 43.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 09:00, 3.25, 44, 3.25, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-03 10:00, 12, 46.75, 12, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.01, 
2021-02-03 11:00, 20, 39.5, 20, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.01, 
2021-02-03 12:00, 36.5, 31.25, 36.5, 0, 0, 0, 0, 0, , 0, 0, 0.28, 0.02, 
2021-02-03 13:00, 38.75, 24.5, 38.75, 0, 0, 0, 0, 0, , 0, 0, 0.29, 0.02, 
2021-02-03 14:00, 69.75, 3.5, 69.75, 0, 0, 0, 0, 0, , 0, 0, 0.53, 0.03, 
2021-02-03 15:00, 82.5, 0.25, 82.5, 0, 0, 0, 0, 0, , 0, 0, 0.62, 0.04, 
2021-02-03 16:00, 28.75, 31.5, 28.75, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.01, 
2021-02-03 17:00, 22.25, 38, 22.25, 0, 0, 0, 0, 0, , 0, 0, 0.17, 0.01, 
2021-02-03 18:00, 4.75, 49.25, 4.75, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0, 
2021-02-03 19:00, 0, 34.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 20:00, 0, 32, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 21:00, 0, 30.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 22:00, 0, 26.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-03 23:00, 0, 23.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 00:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 01:00, 0, 16.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 02:00, 0, 16.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 03:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 04:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 05:00, 0, 17.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 06:00, 0, 17.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 07:00, 0, 25.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 08:00, 0, 43.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 09:00, 2.75, 44.25, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-04 10:00, 7.75, 45.75, 7.75, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0, 
2021-02-04 11:00, 53.5, 7.5, 53.5, 0, 0, 0, 0, 0, , 0, 0, 0.4, 0.03, 
2021-02-04 12:00, 37.75, 22, 37.75, 0, 0, 0, 0, 0, , 0, 0, 0.28, 0.02, 
2021-02-04 13:00, 44.75, 18, 44.75, 0, 0, 0, 0, 0, , 0, 0, 0.34, 0.02, 
2021-02-04 14:00, 51.75, 7, 51.75, 0, 0, 0, 0, 0, , 0, 0, 0.39, 0.02, 
2021-02-04 15:00, 39.5, 17, 39.5, 0, 0, 0, 0, 0, , 0, 0, 0.3, 0.02, 
2021-02-04 16:00, 10.25, 42.25, 10.25, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0, 
2021-02-04 17:00, 9.25, 43, 9.25, 0, 0, 0, 0, 0, , 0, 0, 0.07, 0, 
2021-02-04 18:00, 1.25, 49.75, 1.25, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-02-04 19:00, 0, 31.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 20:00, 0, 29, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 21:00, 0, 29.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 22:00, 0, 25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-04 23:00, 0, 21.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 00:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 01:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 02:00, 0, 15, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 03:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 04:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 05:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 06:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 07:00, 0, 24.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 08:00, 0.25, 43.5, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-02-05 09:00, 5.25, 42, 5.25, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0, 
2021-02-05 10:00, 15.25, 40.5, 15.25, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.01, 
2021-02-05 11:00, 25.75, 34.5, 25.75, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.01, 
2021-02-05 12:00, 35, 25.5, 35, 0, 0, 0, 0, 0, , 0, 0, 0.26, 0.02, 
2021-02-05 13:00, 37.5, 20.25, 37.5, 0, 0, 0, 0, 0, , 0, 0, 0.28, 0.02, 
2021-02-05 14:00, 56.25, 8.25, 56.25, 0, 0, 0, 0, 0, , 0, 0, 0.42, 0.03, 
2021-02-05 15:00, 27.75, 29.75, 27.75, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.01, 
2021-02-05 16:00, 13.5, 44, 13.5, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.01, 
2021-02-05 17:00, 10.5, 45.25, 10.5, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0, 
2021-02-05 18:00, 2.25, 51.25, 2.25, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-05 19:00, 0, 31.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 20:00, 0, 27.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 21:00, 0, 29.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 22:00, 0, 25.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-05 23:00, 0, 23.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 00:00, 0, 16.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 01:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 02:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 03:00, 0, 16.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 04:00, 0, 16.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 05:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 06:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 07:00, 0, 18.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 08:00, 0.25, 19, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-02-06 09:00, 3.5, 13.5, 3.5, 0, 0, 0, 0, 0, , 0, 0, 0.03, 0, 
2021-02-06 10:00, 6.75, 10.25, 6.75, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0, 
2021-02-06 11:00, 11.5, 5.25, 11.5, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.01, 
2021-02-06 12:00, 27, 0, 27, 0, 0, 0, 0, 0, , 0, 0, 0.2, 0.01, 
2021-02-06 13:00, 36, 0, 36, 0, 0, 0, 0, 0, , 0, 0, 0.27, 0.02, 
2021-02-06 14:00, 29.25, 0, 29.25, 0, 0, 0, 0, 0, , 0, 0, 0.22, 0.01, 
2021-02-06 15:00, 11, 5.75, 11, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.01, 
2021-02-06 16:00, 16.5, 2, 16.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.01, 
2021-02-06 17:00, 12.75, 3.75, 12.75, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.01, 
2021-02-06 18:00, 2, 14.5, 2, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-06 19:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 20:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 21:00, 0, 18, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 22:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-06 23:00, 0, 15.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 00:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 01:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 02:00, 0, 15.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 03:00, 0, 17.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 04:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 05:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 06:00, 0, 17.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 07:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 08:00, 0.75, 16, 0.75, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-02-07 09:00, 6.25, 8.75, 6.25, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0, 
2021-02-07 10:00, 16.5, 1.5, 16.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.01, 
2021-02-07 11:00, 15.75, 0.25, 15.75, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.01, 
2021-02-07 12:00, 22.5, 0, 22.5, 0, 0, 0, 0, 0, , 0, 0, 0.17, 0.01, 
2021-02-07 13:00, 50.5, 0, 50.5, 0, 0, 0, 0, 0, , 0, 0, 0.38, 0.02, 
2021-02-07 14:00, 28, 0, 28, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.01, 
2021-02-07 15:00, 25.75, 0, 25.75, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.01, 
2021-02-07 16:00, 13.5, 2.75, 13.5, 0, 0, 0, 0, 0, , 0, 0, 0.1, 0.01, 
2021-02-07 17:00, 5.25, 9, 5.25, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0, 
2021-02-07 18:00, 1.5, 13, 1.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-02-07 19:00, 0, 15, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 20:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 21:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 22:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-07 23:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 00:00, 0, 15.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 01:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 02:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 03:00, 0, 16.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 04:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 05:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 06:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 07:00, 0, 22.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 08:00, 0, 43.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 09:00, 11, 41, 11, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.01, 
2021-02-08 10:00, 32.25, 25.25, 32.25, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.02, 
2021-02-08 11:00, 54.75, 7.25, 54.75, 0, 0, 0, 0, 0, , 0, 0, 0.41, 0.03, 
2021-02-08 12:00, 33.75, 28.5, 33.75, 0, 0, 0, 0, 0, , 0, 0, 0.25, 0.02, 
2021-02-08 13:00, 48.25, 20, 48.25, 0, 0, 0, 0, 0, , 0, 0, 0.36, 0.02, 
2021-02-08 14:00, 57.5, 6.5, 57.5, 0, 0, 0, 0, 0, , 0, 0, 0.43, 0.03, 
2021-02-08 15:00, 49.5, 17.5, 49.5, 0, 0, 0, 0, 0, , 0, 0, 0.37, 0.02, 
2021-02-08 16:00, 31, 30, 31, 0, 0, 0, 0, 0, , 0, 0, 0.23, 0.01, 
2021-02-08 17:00, 28, 33.75, 28, 0, 0, 0, 0, 0, , 0, 0, 0.21, 0.01, 
2021-02-08 18:00, 8.75, 51.75, 8.75, 0, 0, 0, 0, 0, , 0, 0, 0.07, 0, 
2021-02-08 19:00, 0, 39.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 20:00, 0, 31, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 21:00, 0, 30.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 22:00, 0, 28, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-08 23:00, 0, 23.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 00:00, 0, 16.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 01:00, 0, 16.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 02:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 03:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 04:00, 0, 18, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 05:00, 0, 18.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 06:00, 0, 18, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 07:00, 0, 23.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 08:00, 0, 45, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 09:00, 0.5, 52.25, 0.5, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-02-09 10:00, 3.25, 58.5, 3.25, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-09 11:00, 11, 54.25, 11, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.01, 
2021-02-09 12:00, 20.25, 44, 20.25, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.01, 
2021-02-09 13:00, 41, 25.5, 41, 0, 0, 0, 0, 0, , 0, 0, 0.31, 0.02, 
2021-02-09 14:00, 37.25, 24, 37.25, 0, 0, 0, 0, 0, , 0, 0, 0.28, 0.02, 
2021-02-09 15:00, 38.75, 22, 38.75, 0, 0, 0, 0, 0, , 0, 0, 0.29, 0.02, 
2021-02-09 16:00, 70.75, 2.75, 70.75, 0, 0, 0, 0, 0, , 0, 0, 0.53, 0.03, 
2021-02-09 17:00, 25.5, 34, 25.5, 0, 0, 0, 0, 0, , 0, 0, 0.19, 0.01, 
2021-02-09 18:00, 5.5, 52.75, 5.5, 0, 0, 0, 0, 0, , 0, 0, 0.04, 0, 
2021-02-09 19:00, 0, 34.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 20:00, 0, 30.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 21:00, 0, 31, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 22:00, 0, 27.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-09 23:00, 0, 22.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 00:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 01:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 02:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 03:00, 0, 16.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 04:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 05:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 06:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 07:00, 0, 24.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 08:00, 0.25, 42.75, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-02-10 09:00, 7.5, 46.25, 7.5, 0, 0, 0, 0, 0, , 0, 0, 0.06, 0, 
2021-02-10 10:00, 19.5, 51.25, 19.5, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.01, 
2021-02-10 11:00, 22, 41.75, 22, 0, 0, 0, 0, 0, , 0, 0, 0.17, 0.01, 
2021-02-10 12:00, 32.25, 33.5, 32.25, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.02, 
2021-02-10 13:00, 31.75, 31, 31.75, 0, 0, 0, 0, 0, , 0, 0, 0.24, 0.01, 
2021-02-10 14:00, 19.25, 44.25, 19.25, 0, 0, 0, 0, 0, , 0, 0, 0.15, 0.01, 
2021-02-10 15:00, 21.5, 47, 21.5, 0, 0, 0, 0, 0, , 0, 0, 0.16, 0.01, 
2021-02-10 16:00, 15.5, 47, 15.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.01, 
2021-02-10 17:00, 10.75, 50.25, 10.75, 0, 0, 0, 0, 0, , 0, 0, 0.08, 0.01, 
2021-02-10 18:00, 2.75, 58, 2.75, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-10 19:00, 0, 37.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 20:00, 0, 32, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 21:00, 0, 31, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 22:00, 0, 27, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-10 23:00, 0, 22.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 00:00, 0, 16.5, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 01:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 02:00, 0, 15.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 03:00, 0, 16, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 04:00, 0, 17, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 05:00, 0, 17.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 06:00, 0, 17.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 07:00, 0, 25.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 08:00, 0.25, 44, 0.25, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 
2021-02-11 09:00, 2, 44.5, 2, 0, 0, 0, 0, 0, , 0, 0, 0.02, 0, 
2021-02-11 10:00, 7, 51.25, 7, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0, 
2021-02-11 11:00, 12, 50.5, 12, 0, 0, 0, 0, 0, , 0, 0, 0.09, 0.01, 
2021-02-11 12:00, 15.5, 48.25, 15.5, 0, 0, 0, 0, 0, , 0, 0, 0.12, 0.01, 
2021-02-11 13:00, 14.75, 50.75, 14.75, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.01, 
2021-02-11 14:00, 17, 45.75, 17, 0, 0, 0, 0, 0, , 0, 0, 0.13, 0.01, 
2021-02-11 15:00, 17.75, 44, 17.75, 0, 0, 0, 0, 0, , 0, 0, 0.13, 0.01, 
2021-02-11 16:00, 14.5, 47, 14.5, 0, 0, 0, 0, 0, , 0, 0, 0.11, 0.01, 
2021-02-11 17:00, 6, 52.5, 6, 0, 0, 0, 0, 0, , 0, 0, 0.05, 0, 
2021-02-11 18:00, 1.5, 55.5, 1.5, 0, 0, 0, 0, 0, , 0, 0, 0.01, 0, 
2021-02-11 19:00, 0, 34.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 20:00, 0, 32.25, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
2021-02-11 21:00, 0, 30.75, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 
